star,review
4,매트리스가 좋아서 가족 모두 숙면하였습니다.
4,깨끗하고 거ㅐㄴ찮았어오
4,좋았습니다 짝짝 짝 ㅋㅋ
4.3,넓고 좋았어요 직원분도 친절하구요
4,괜찮았습니다 좋았습니다
4,괜찮네요 괜찮아요
4,굿 근데조금추웠어요
4,위치와 청결이 좋았어요
4,깔끔했습니다 출장지 근처라 좋고~ 깨끗해요
4,서비스가 매우좋습니다
4.3,이불이 부드러워여
4,생각보다 조식이 마음에 들었습니다
4.3,침대도 바닥도 너무 따뜻했어요!
4.3,전반적으로 만족합니다^^
4,조ㅎ아요좋아요좋아요
4,스위트 넓고 깨끗했어요
4,깔끔하고 좋았어요.
4,"따뜻하고 좋습니다,"
4,깨끗하고 좋아요~~
4.3,방과 욕실이 넓고 친절하셨어요
4,전체적으로 괜찮았어요
4,여자친구 생일겸 스위트룸 갔는데 좋아요
4,친절해요!!!!!!
4,깔끔하고 좋아요 담에 또 갈게요
4,청결하고 조식도 괜찮았어요
4,전반적으로 좋았습니다
4.3,뭔가 아쉬웠어요.
4,역이랑 거리있는거 빼고는 훌륭합니다
4,침대도 넓고 깨끗해서 좋았어요
4,모든게 다 좋아요~두번째 방문이네요~또 올것 같아요~
4,침구도좋고 편한하게 쉬고 갑니다
4,전체적으로 깨끗하고 좋았읍니다
3,시설 나쁘지 않았는데 방음 잘 안 되는 듯 노래 소리 시끄러웠어요
4,직원들친절해요 다음에 또 이용할께요
3,침구가 딱딱함 치킨 피자 이외의 배달은 청소비 3만원 요구 어메니티가 별로임
4.3,조아요 ㅎㅎ 잘이용했습니다
4,조식별기대안했는데 나름 괜찮았어요~~굳굳
3.3,몇번을 남기라고하는지 모르겠네 귀찮게 진짜 어플이 잘못됐네
4,ㆍ 조식이 생각보다 좋았습니다
4,추천해요 정말 따뜻하고 욕조도 깨끗햇어요
4.3,전체적으로 깔끔해서 좋았어요 직원들도 친절해요
4,대체적으로 깨끗합니다.
4.3,치ㅁ구가너무깨끗하고
4,따뜻하고좋아요!^^
4,첨가봤는데 좋았네요~
4,생각보다 깔끔하고 좋았어요 ~
4,깔끔하고 좋았습니다
4,가격대비 만족합니다!
3,욕실 청소상태가 너무 불쾌 했어요~~바닥에 머리카락 때문에 물빠짐이 안되더라구요~~
4,너무 깨끗했어요^^
4.3,괜춘함 칭구도 좋고 티비도좋고
4,침구가 깨끗해서 좋앗어요
3,좁은편이고 추운데 온도조절이 안돼요... 카운터직원분들이 친절하지않아요ㅠㅠ
4,따뜻하고좋아요!!!
4,가격대비 만족합니다
4.3,깨끗하고 따뜻한 느낌이었습니다
4,침구류가 좋아서 편하게잤네요
4,가성비 좋았어요~
4,전체적으로 괜찮았음
4.3,침구가 좋았어요 방도 크구요
4,주차장이 애매한것 외엔 나쁘지않았던 호텔입니다
4,"방음이 안되서, 옆방 찐한 소리에 잠못잤어요~~"
4,방음이 너무 안되서 아침에 잠을 깼어요
4,깔끔하고 좋아요!!!
3.3,방이 넓고 좋지만 전체적으로 조명이 어두워서 조금 답답했어요
4,좋아요........
4.3,침구가 깨끗하고 좋네여
4,침구가 깨끗했어요. 직원들이 친절했어요.
4,이불솜이 좀 푹신푹신했으면 좋겠습니다~
4,시설이 아주 좋아요
4,지내기에는 좋습니다
4,깨끗하고 접근성이 좋아 편하게 있다 왔어요.
4,깔끔하고 심플 했어요
4.3,친절하고 시설 좋고 근처에서 제일 나음
4.3,침구나 침대가 재일편했어요
4,비교적 깨끗했어요
4,침구도 깨끗하고 전체적으로 깔끔했어요
4,전반적으로 만족합니다
3,"욕실에 머리카락 정리도 덜 되어있고, 화장실 관리가 아쉬웠어요."
4,편하게 쉬었다 왔습니다
4,가성비 괜찮았어요ㅎㅎ
4,위치는 조금 찾기 힘들었지만 가성비 괜찮았어요~
4,조용하고 친절하고 괜찮아요
4.3,매우 깨끗하고 잘돼있었어요
4.3,좋았아요~~!!
4,침구 및 욕조가 만족도높았어요
4,항상 여기 머물러요 만족해요
4,깨끗해서 좋았지만 층간소음이 약간 있었습니다.
4,고급지고좋앗습니다.노트북도맘에들구요
4,안에 욕조가 좁긴 했지만 스파할 수 있어서 좋았어요
4,좋았습니다 친절합니다
4,깨끗하고 조식도 간단히 잘먹었네요
4,전체적으로 만족하였습니다ㅡㅡㅡ
4,저렴.. 조식까지 서비스
4.3,침구 가 좋아요..
4.3,좋아요 깔끔하고 괜찮아요
3,특가여서가격대비 모든게훌륭했고 조식이특히 기대이상이였음
4.3,침구와 수건이 좋았습니다.
4,좋았습니다!!!!!!
4,넓고 가성비 좋았어요
4.3,침구 편하고 공간 넓직하고 다 좋았어요
4.3,"쾌적하고 기분좋은 휴식이였습니다,"
4.3,깨끗하고 위치가 좋았네요
4,좋았는데 비품관리가 아쉬워요
4,위치도 좋고 괜찮았습니다
4,서비스가좋아요!!!!
4,늘깨끗하고조아염---
4,다 좋은데 방음이 좀 아쉬워요.
4,괜찮았어요. 무난 했어요~
4.3,집기류가 좋았어요!
4,깨끗하고 좋았어요.
4,가ㄴ담하게 있기에 괜찮아요
4,전반적으로 만족스럽습니다
4,이불만 푹신하면 좋을것같아요
4,좋네요. 다음에 이용하고 싶네요
4,깨끗하게 잘썼어요~
4.3,감사합니다 ㅋㅋㅋ
4,대체로 좋았습니다.
4.3,"침구가 엄청 좋았고, 주변에 식당도 많아서 좋았어요!"
4.3,네 감사합니다 ㅋㅎ
4,"깔끔했어요. 다만, 조식이 별로였습니다"
4,좋네요 호텔이 앞으로도 계속
4,항상 방문하고있어요~ 깨끗하고 좋아요
4,까ㄹ끔했어요~ 감사합니다
4,강남쪽 숙박은 항상 여기로 잡아요
4,모텔 보다 조금좋은 설비
4,평타였습니다. 모텔같은 호텔
4,전체적으로 깔끔합니다
4.3,꿀잠잣습니다 후후후
4,침구가 깨끗하고 편해서 푹 잤어요
4,모텔급 호텔같아요 가격대비 깔끔하고 좋아요^^
4,나쁘진 않았는데 욕조가 작아서 별로였아요 ㅋㅋ
4.3,푹 잤구 스파욕조가 좋았어요
4,다른데 보다 넓어서 좋아요
4,강남오면 손님을 꼭 여기로모십니다
4,잘 이용했어요~~ 다음에 또 머물예정입니다
4,좋았어욪미ㅡㄴ족합니다
4,침구가 깔끔 했습니다
4,강남오면 여기만와요
4,출장간 신랑이 머물렀는데 깨끗하고 좋았다고 하네요
4,강남오면 항상여기...조식은 기대마시구요 ㅎ
4,좋앗어요늘 만족스럽습니다
4,강남가면 항상 여기가요
4,사진보다 나은거 같아요
4.3,편하게 잘 쉬었어요
4.3,자주가는데 깔끔하고 좋음
4,깨끗하고 좋았습니다.
4,ㅇ.ㅇ..그냥저냥괜찮아요..
4,방음 빼고는 괜찮았어요~
4.3,방이 넒어서 좋았어요
4,침구도좋구 나름괜찬아요
4,직원분들 친절하고 깨끗해서 좋았습니다
4.3,화장실 진짜 깨끗하고 좋았습니다ㅎㅎ
4,좋아요.. 위치도 좋고
4,주말 체크인 시간이 늦는거 빼면 괜찮았네요
4,좋았음..뭘더써야할까요 컸어요
4,조식도 괜찮고 편안하게 있다 갔어요
4.3,침구가 깨긋했습니다
4.3,전반적으로 깔끔하고 좋음
4,방이 무척 깨끗했습니다
4,객실이 넑고 깨끗하고 전부다 좋았네요
4.3,방은 깨끗하고 좋았어요
4,가성비 좋아요~~~^^
4,조용하고 깨끗해서 좋았어요
3.3,청결한 편입니다 시설은 괜찮으나 새거냄새? 소독냄새?가 좀 강했고 방음이 잘안되요
4.3,갠츈한정도입니다 ㅎ
4,깨끗 친절 고급짐 조식까지 굿
4,비오는날쉽게찾아서편히쉬었습니다.
4,깨끗하고 모던하고 좋습니다
4,시설도 깔끔하고 조식도 준비돼있어서 좋았습니다
4,샤워실이 뚤려있어서 ...당황
4.3,건조하긴했어도 나름 괜찮았어요
4.3,가격대비 만족해요. 재방문의사 잇어용
4.3,재방문 했어요 너무 좋아요
4,침구깨끗하고 방따뜻했어요
4.3,자주이용할거에요^^
4,무난무난합니다...
4,방이 깔끔해서 좋았어요
4,부족한 게 없었어요. 만족했어요.
4,따뜻해영~~~~~~
4.3,깔끔합니다^^ 가격대비 조식제공도 아기자기했어요
4,혼자 조용히 잘쉬다가 왔어요~~^^
4.3,가성비 좋은곳입니다. 잘 쉬었다 가요!
4,조용하고 어두워서 잠이잘와요
4,이불이 좀더 푹신했으면 좋겠어요
4,편히 잘 잤어요.
4,침구가 깨끗했고 방이 따뜻해서 좋았어요 ^^*
4,타인에게 예약해주었는데 만족하얐답니다
4,좋아요. 좋아요..좋아요..
4,친절하고 좋았어요!!
4,구조가 특이했지만 깔끔했어요
4,깨끗했어요 ㅎㅎ 직원분들도 친절해요
3,주차가 좀불편했어요. 침구도 솜이 다 테이프로붙어있고.
4.3,조용하고 깨끗해요!
4,ㅎㅎ 깨끗했어요 그런데 조금 건조했어요
4.3,좋았어요 침실도 좋고 욕조도 좋고
4,깨끗하지만 사진과 조금 다른 느낌이었어요~~
4.3,시설이 깨끗해서 좋았어요.
4,직원분도 친절하고 좋았습니다.
4.3,깔끔하고 좋네요 또 이용할 의사 있습니당
4.3,관광호텔중에 정말 깔끔해요
4,ㅇㅇ좋았어요 깨끗하고
4,참좋았어요ㆍ방도깨끗하고 조식도 만족해요
4,시설좋았어요 방음도 잘되었어요
4,굿굿굿굿굿굿이었음.
4,감사합니다 서비스가
4,따뜻해용ㅋㅋㅋㅋㅋㅋ
4.3,깨끗하고 좋았습니다
4,접근성이 좋았습니다.
4,깔끔하고 좋았어요~~
3.3,전체적으로 깨끗했습니다 다만 가운이랑 침구류에 여러가지 묻어있어서 아쉽네요
4,좋습미다아아아아아아아
4,전체적으로 괜찮았어요
4,만족하는 것 입니다
4,좋았어요 다음에 또가고 싶네요
4.3,굿굿 굿굿굿굿 베리굿
4.3,시설도 주변도 만족스러워요
4,나쁘지않은....!
4.3,방구조가 독특하고 좋았어요! 스파짱
4,베리굿베리굿베리굿베리굿
4,괜찮음..... .
4.3,조ㅎ아요 찾기는 좀 어려웠음
4.3,깔끔하고 친절해서 좋았어요.
4,스파가 참 좋았어요^^
4,깔끔하고 괜찮았습니다
4,온돌방처럼 바닥이 따뜻해서 좋았어요
4,전체적으로 좋았음
4,좋았습니다 쉬기좋아요
4,깨끗하고 좋습니다.
4.3,스파도좋구 따뜼해서 좋았어요
4,전체적으로 깨끗하고 좋았다
4.3,깔끔하고 무난합니다
4,깨끗하고 좋았습니다
4,전반적인 시설이 괜찮네요
4,잘잤어요 감사해요
4.3,침구에 머리카락 있음
3,방 깨끗하고 좋았어요 전신 거울이 하나 있었으면 더 좋았을거같아요
4,편한하게 지냈어요~^^
4,의외로 모든 게 다 잇어서 넘 좋앗어요~^^
4,깨끗하고 좋았습니다~~^^
4.3,깨끗하고 방이 너무따뜻했어여!!
4,저ㄴ체적으로만만족
4,위치도 좋고 깔끔해요
4,침구깨끗 위치 적당~~맘에들었어요
4.3,굳 깨끗하고 좋음.
4,청결하여 자주가는곳입니다
4,침구 깨끗하고 시설도 좋았어요
4,가성비 굿~ 좋아요
4,전체적으로 깔끔하고 좋았지만 방이 좀 추웠어요
4.3,나쁘지 않았어요~~~^^
4,깔끔하고 너무 좋네 요
4,좋았습니다......
4,출장으로 묵었는데 깨끗하고 괜찮았어요
4.3,자주가는 호텔이예요 깨끗하고 접근성이 좋아요
4,잘사용 햇습니닿ㅎㅎ
3,"거울이 작아 좀 그렇고요, 수건이 좀 더러웠어요. 다시 갈지는.."
4,깨끗하게 잘 정돈되어 있었고 침대가 편했어요~
4.3,굿ㆍ접근성좋고 깔끔
4.3,2성급차럼좋아요 !!
4.3,시설도 좋고 가격도 좋았습니다
3,방음이 너무 안됏고 배게가 너무불편햇어요 시설은 전반적으로 양호
3,침대옆 욕조에서 하수구 냄새남 조명이 너무 어두워 화장 불가
4,직원들도 친절하고 방도 깨끗했어요
4,좋아요! ㅋㅋㅋㅋㅋ
3,방음이 잘 안되어 밤새도록 옆방 시끄러운 소음으로 잠을 잘수가 없었음.
4.3,늘 이용 하는 곳
4.3,친절하구 좋았어요~
4.3,잘썻습니다.만족해요
4,깨끗하고 1시에 체크아웃 이벤트 때문에 좋았어요^^
4,깨끗하고 조용하고 좋았어요
4.3,너무 깨끗하고 깔끔해서 좋았습니다
4,깨끗하고 편했어요^^
4,깨끗라고 좋았어요^^
4,시설 깨끗하고 조용하고 좋았습니다
3.3,조식 기대하고 가시면 안돼요ㅠ^ㅠ직접구워먹는 토스트.....
4,깔끔했어요
4,낫배드 준수함ㅋㅋㅋ
3.3,방은 좋은데 접근성이 어렵습니다.주변 술집 때문인지 저녁엔 주변이 불량스럽습니다
4,고ㅐㄴ찮았습니다.
4.3,왜 와인따개가 없죠 ..그거빼면 완벽
4,전체적으로 깔끔했어요~
4,깨끗해요 가격대비
4,조식 포함이라고 되어있었는데 안내를 못받았어요
4,깨끗하고 좋았어요^^
4.3,자주가는곳이예요 깨끗하고 강남 접근성도 좋아요
4,침구도 깨끝하고 친절하고 모든게 너무 좋았어요
4,침구가 깨끗하고 이동하기도편하네요
4,전체적으로 굿입니다
4,조ㅎ앙요좋아요좋아요
4.3,조용하고 깨끗한 새 건물
4.3,다 좋았는데 물내려가는 소리랑 등소리가 가끔나요
4,방에 케케한 냄새가 나요 환기나 공기정화가 필요해요
4,감사합니다 깨끗합니다
4,복도는 청소 물건 정리 잘부탁요 나머지는 만족요
4,너무 깨끗하고 좋았어요 다음에 또 이용하도록 할게요
4,좋아요 공기청정기 굿
4,가격대비 깔끔하고 좋았습니다~
4,조식이 별루 였어요 다른건 가격대비 좋음
4.3,모든부분에 괜찮았슴
4.3,좋았습니다
4,좋았습니다!!!!!
4,냄새가나긴 했지만 만족합니다
4.3,깔끔하고 좋았습니다
4.3,네 깨끗하고 좋았어오ㅡㅡ
4,깨끗하고 깔끔했습니다
4.3,괜찮았습니다 만족만족
4,창문밖으로 거리가 보였다면 더 좋았을텐데
4,친절하고 깨끗해요
4,좋아요!!!강추ㅎㅎ
4,깔끔하니 좋았습니다.
4.3,깨끗하고 편했어요 가성비 좋아요
4,가격 대비 나무랄데 없습니다.
4,나이스 깔끔합니다
4.3,깨끗히 잘쓰고 왔습니다.
4,기본장착 스킬: 친절
4.3,네 편하고 좋았습니다
4,깔끔하고 샤워용품도 있어서 굿
4.3,깨끗했어 좋아어요
4.3,직원들 친절하시고 방이 넓고 편했어요
4.3,깨끗해서 좋았어요^^
4,청결하고 좋아요 -~!!!
4.3,깔끔하고 좋아요!!
4,기대보다괜찮았어요~
4,감사합니다......
4,냄새라고해야할지..살짝향이이상했어요..
4,좋앗어요~~~!!깨끗해요^^
4.3,화장실 청결이 별로
4.3,좋아요 오ㅡㄴ저느ㅓ넝
4.3,가성비 좋은 괜찮은 위치의 부티끄 허텔
4.3,약간의 먼지가 거슬리긴했지만 가성비대비괜찮은편이예요
4.3,편안하고 안락했음.
4,깨끗하고 좋았습니다!
4,깨끗해서 좋았어요.
4,깨끗하고 좋아요!!
4,언제나 가성비 굿~!!
4,깔끔했어요 정말 가격도 좋고요
3,"깨끗하긴한데 리모컨으로 전등조작이 잘 안되었고, 너무 더워서 짐들기에 불편함 ㅜㅜ"
4,조금 추웠어요 그것빼거는 괜츈
4.3,전체적으로 양호한 호텔
4.3,깨끗하고 친절하고 모든게 만족하였습니다
4,깔끔한 시설입니다!!
3.5,방음이 안좋았습니다!다른거는 만족스럽습니다
3.5,이름은 호텔인데 모텔같아요 걍 쏘쏘
3.8,무난무난했어요 ~~
3.5,침구가깨끗했습니다
3.8,조식은돈주고먹지마세요ㅠㅠ숙소는넓구가성비좋습니당!!
3.8,그남가족이자기에는별로
3.5,치ㅁ구는 부드럽고 좋은데 침대가 딱딱해요ㅠ
3.8,전체적으로 괜찮았음. 다만 조식은. .ㅡㅡ
2.5,"냄새가 썩 좋지 않아서 그러네요. 위치도 그렇고, 좀 좋은 모텔수준 입니다."
3.8,괜찮았어요!
3.8,방이 어두워서 잠이 잘 왔어요:)
3.8,깨끗하고 조용해요. 어침식사도 무료구요
3.5,조식을 줘서 좋았어요!
3.5,새벽에 너무 씨끄러웠음
3.5,가성비는 좋네요 ᆢ
3.8,다좋음 그런데.... 음식시켜먹는데 제한이 있음
3.8,역삼 위치에 괜찮은 숙소였어요
3.5,그냥 좋았어요ㅠㅠㅠ
3.8,생각했던것보다 너무 별루였다ㅠㅠㅠ
3.8,조힉포함 가격대비 가성비 너무 좋았어요~~!!!
3.8,깨끗하고 좋아요~
3.5,굿. but 방냄새가 넘 셉니다
2.5,데일리호텔 이용고객은 칼같이 12시 체크아웃 늦으면 추가요금 ㅋ 새벽에 늦게 체크인했는데
3.8,갈끔하고 좋았어요
3.5,좋아요~~~~~~~~
3.8,다 좋았는데 욕실 청소가 조금 덜 되어있었어요
3.8,꺠끗하고 아늑햇어요 조식도 나쁜편은 아니었습니다
3.5,찾기 어려웠고... 그저 그랬음...
3.8,가격대비 시설은 좋아요
3.8,파티하기 좋았습니다
3.8,건물이 전체적으로 깔끔합니다
3.8,좀 시끄러운거 빼면 괜찮았어요
3.8,시설깔끔하고 조식도 나쁘지 않았어요
3.5,깨끗했지만 포근함이 부족한 호텔
3.5,잘쉬었어요~~~~~
3.5,직원분도 친절하고 좋았는데.. 조식이 조금 미흡했어요
3.5,전체적으로 깔끔하고 구조가 독특해요
3.8,깨끗하고 역삼역이랑 접근성도 괜찮았어요.
3.8,침구가 너무 깨끗했어요
3.8,아주 베리베리베리 굳
3.8,화장실 냄새만 쪼끔 덜난다면 만족합니다
3.8,관광호텔이라 깨끗했어요
3.8,깨끗하고 넓었어요..
2.8,방음이 너무안됨.. 옆방 소리지르는게 다들림. 위치 접근성만.최고
3.5,조식이 별루예요..
3.8,가성비대비 되게좋아요
3.5,좋앗습니다. 만족
3.5,무료조식이지만 실망이에요
3.8,가격대비 가성비가 좋았어요
3.5,전체적으로 괜찮았음
3.5,...........조아여
